Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-May-2005,21.70,22.00,20.70,20.90,21.421926910299003322,4515,24,96720.00,4515,100.00,1.30,-0.80
30-May-2005,21.60,21.80,21.60,21.80,21.775000000000000000,800,4,17420.00,800,100.00,0.20,0.20
27-May-2005,22.10,22.55,21.50,21.60,22.370104633781763826,3345,21,74828.00,3345,100.00,1.05,-0.50
26-May-2005,22.75,22.95,22.10,22.25,22.546338028169014084,7100,38,160079.00,5975,84.15,0.85,-0.50
25-May-2005,22.40,23.50,22.40,22.95,23.026831588962892483,10510,58,242012.00,7800,74.22,1.10,0.55
24-May-2005,23.00,23.00,22.35,22.95,22.707672955974842767,7950,41,180526.00,7950,100.00,0.65,-0.05
23-May-2005,24.80,24.80,22.30,22.80,22.890170940170940170,4680,30,107126.00,4439,94.85,2.50,-2.00
20-May-2005,22.60,22.95,21.80,22.65,22.525190839694656488,3275,38,73770.00,2990,91.30,1.15,0.05
19-May-2005,20.20,22.20,20.20,21.95,21.691455234762321376,3429,24,74380.00,3129,91.25,2.00,1.75
18-May-2005,21.70,22.80,21.65,21.90,22.212577833125778331,8030,54,178367.00,7240,90.16,1.15,0.20
17-May-2005,20.20,21.75,20.20,21.60,21.414309484193011647,7212,39,154440.00,7062,97.92,1.55,1.40
16-May-2005,19.55,20.90,19.55,20.40,20.340397350993377483,2265,19,46071.00,1815,80.13,1.35,0.85
13-May-2005,20.10,20.60,20.00,20.40,20.233870967741935483,3100,20,62725.00,2550,82.26,0.60,0.30
12-May-2005,20.10,20.40,20.00,20.30,20.112814895947426067,913,12,18363.00,607,66.48,0.40,0.20
11-May-2005,19.75,20.70,19.75,20.00,20.204878048780487804,2050,13,41420.00,1950,95.12,0.95,0.25
10-May-2005,20.35,20.50,20.10,20.35,20.326287262872628726,1845,19,37502.00,1620,87.80,0.40,0.00
9-May-2005,19.80,21.00,19.80,20.40,20.585836909871244635,932,14,19186.00,731,78.43,1.20,0.60
6-May-2005,19.80,20.25,19.75,20.20,19.964879154078549848,2648,17,52867.00,1608,60.73,0.50,0.40
5-May-2005,20.20,20.25,19.80,19.85,19.997518610421836228,2015,20,40295.00,1615,80.15,0.45,-0.35
4-May-2005,18.75,19.70,18.75,19.70,19.403147042864894194,1843,23,35760.00,1389,75.37,0.95,0.95
3-May-2005,19.00,20.00,18.90,19.30,19.399600399600399600,1001,11,19419.00,860,85.91,1.10,0.30
2-May-2005,19.50,19.50,19.00,19.10,19.145205479452054794,1460,18,27952.00,1400,95.89,0.50,-0.40
29-April-2005,20.20,21.10,19.50,19.70,20.001795332136445242,2785,27,55705.00,2430,87.25,1.60,-0.50
28-April-2005,20.20,20.70,20.05,20.25,20.280869565217391304,2300,18,46646.00,2150,93.48,0.65,0.05
27-April-2005,20.30,20.35,20.00,20.00,20.294782608695652173,2300,18,46678.00,2300,100.00,0.35,-0.30
26-April-2005,21.00,21.20,20.80,21.00,21.015714285714285714,2100,14,44133.00,2090,99.52,0.40,0.00
25-April-2005,21.00,21.25,20.80,21.25,21.064227642276422764,2460,17,51818.00,2460,100.00,0.45,0.25
22-April-2005,22.00,22.00,19.85,20.40,20.320923913043478260,3680,29,74781.00,2200,59.78,2.15,-1.60
21-April-2005,20.25,20.75,19.50,20.45,20.173437500000000000,3200,23,64555.00,2750,85.94,1.25,0.20
20-April-2005,20.40,20.75,20.10,20.30,20.329960513326752221,4052,23,82377.00,3995,98.59,0.65,-0.10
19-April-2005,20.25,20.65,20.20,20.40,20.405791855203619909,5525,19,112742.00,5525,100.00,0.45,0.15
18-April-2005,21.75,21.75,19.55,20.55,20.191827617921429509,7611,41,153680.00,5659,74.35,2.20,-1.20
15-April-2005,20.95,21.35,20.00,20.70,20.474883720930232558,2150,19,44021.00,1750,81.40,1.35,-0.25
13-April-2005,19.00,21.90,19.00,21.15,21.328477956067923352,12838,61,273815.00,7615,59.32,2.90,2.15
12-April-2005,21.30,21.95,20.20,20.60,20.782694505037914199,9627,66,200075.00,7873,81.78,1.75,-0.70
11-April-2005,21.85,22.00,21.00,21.50,21.224265482984569858,4731,37,100412.00,4721,99.79,1.00,-0.35
8-April-2005,22.30,23.70,21.85,21.95,22.290592662276575729,10630,55,236949.00,7750,72.91,1.85,-0.35
7-April-2005,22.50,23.00,22.50,22.85,22.686199575371549893,2355,15,53426.00,2355,100.00,0.50,0.35
6-April-2005,23.70,23.90,23.50,23.50,23.739285714285714285,280,5,6647.00,280,100.00,0.40,-0.20
5-April-2005,23.50,23.50,22.70,22.85,22.989473684210526315,2090,15,48048.00,2090,100.00,0.80,-0.65
4-April-2005,24.30,24.70,23.00,23.60,23.554782608695652173,5175,29,121896.00,5175,100.00,1.70,-0.70
1-April-2005,22.50,23.25,22.50,23.00,22.923809523809523809,1050,12,24070.00,1050,100.00,0.75,0.50
31-March-2005,22.05,23.15,22.00,22.00,22.231707317073170731,1804,15,40106.00,1804,100.00,1.15,-0.05
30-March-2005,21.75,22.50,21.50,21.95,22.020390824129141886,2354,17,51836.00,2354,100.00,1.00,0.20
29-March-2005,21.45,22.00,21.45,21.75,21.784432717678100263,3790,18,82563.00,3790,100.00,0.55,0.30
28-March-2005,22.10,23.30,21.80,22.15,22.207036775106082036,5656,20,125603.00,5656,100.00,1.50,0.05
24-March-2005,23.00,23.45,22.00,22.10,22.411222039681536711,7913,53,177340.00,7913,100.00,1.45,-0.90
23-March-2005,23.15,23.90,22.85,23.00,23.114413995974609072,6459,31,149296.00,6459,100.00,1.05,-0.15
22-March-2005,24.05,24.50,23.55,23.70,23.988088485536018150,8815,32,211455.00,8815,100.00,0.95,-0.35
21-March-2005,23.05,25.05,23.05,24.20,24.549016366341544056,6049,24,148497.00,6049,100.00,2.00,1.15
18-March-2005,24.30,25.00,24.15,24.50,24.427402627333486978,8678,56,211981.00,8678,100.00,0.85,0.20
17-March-2005,26.00,26.00,25.00,25.05,25.381436745073108709,3146,22,79850.00,3146,100.00,1.00,-0.95
16-March-2005,28.90,28.90,25.00,25.10,25.462972972972972972,7400,48,188426.00,7400,100.00,3.90,-3.80
15-March-2005,26.00,26.25,24.50,24.80,25.347343565525383707,8470,39,214692.00,8470,100.00,1.75,-1.20
14-March-2005,26.70,27.40,25.55,25.75,26.385729213315420211,6699,52,176758.00,6699,100.00,1.85,-0.95
11-March-2005,25.00,28.85,25.00,26.40,26.518834170854271356,24875,185,659656.00,24875,100.00,3.85,1.40
10-March-2005,26.90,27.00,25.70,25.80,26.144949753023335036,11742,143,306994.00,9450,80.48,1.30,-1.10
9-March-2005,29.30,29.30,25.85,26.50,27.128354659721435850,17662,166,479141.00,13723,77.70,3.45,-2.80
8-March-2005,29.55,29.55,27.55,28.25,28.342198112375407956,22674,238,642631.00,9807,43.25,2.00,-1.30
7-March-2005,30.85,30.85,28.70,29.05,29.634789222077357670,138060,1303,4091379.00,69190,50.12,2.15,-1.80
4-March-2005,25.20,29.25,24.10,29.05,28.667600170207712784,101053,446,2896947.00,46027,45.55,5.15,3.85
3-March-2005,25.25,25.25,24.00,24.40,24.673793103448275862,1450,17,35777.00,1070,73.79,1.25,-0.85
2-March-2005,24.25,24.25,24.10,24.10,24.197500000000000000,1200,9,29037.00,900,75.00,0.15,-0.15
1-March-2005,24.95,24.95,24.00,24.20,24.366000000000000000,2000,30,48732.00,1219,60.95,0.95,-0.75
28-February-2005,25.95,26.00,23.80,24.05,24.496284062758051197,7266,52,177990.00,6675,91.87,2.20,-1.90
25-February-2005,25.85,25.85,24.60,24.80,25.015045135406218655,2991,40,74820.00,2491,83.28,1.25,-1.05
24-February-2005,25.50,25.90,25.00,25.10,25.580227540211847783,2549,40,65204.00,2302,90.31,0.90,-0.40
23-February-2005,25.00,25.95,25.00,25.40,25.554480286738351254,2790,43,71297.00,1773,63.55,0.95,0.40
22-February-2005,25.60,25.60,25.00,25.00,25.193137254901960784,1020,14,25697.00,750,73.53,0.60,-0.60
21-February-2005,26.95,26.95,25.00,25.60,25.112951807228915662,3320,39,83375.00,3002,90.42,1.95,-1.35
18-February-2005,25.30,26.45,25.25,25.50,25.507857142857142857,1400,19,35711.00,1280,91.43,1.20,0.20
17-February-2005,25.95,25.95,25.15,25.45,25.647552447552447552,2860,29,73352.00,2313,80.87,0.80,-0.50
16-February-2005,26.45,26.45,25.25,25.60,25.532399056472873595,7207,66,184012.00,5997,83.21,1.20,-0.85
15-February-2005,24.30,26.10,24.30,25.70,25.477419354838709677,1550,26,39490.00,1098,70.84,1.80,1.40
14-February-2005,28.25,28.25,26.10,26.10,26.339977851605758582,3612,27,95140.00,3362,93.08,2.15,-2.15
11-February-2005,27.20,27.85,26.55,27.00,27.109790874524714828,2104,23,57039.00,2000,95.06,1.30,-0.20
10-February-2005,29.00,29.00,27.00,27.00,27.924309045226130653,3184,37,88911.00,2055,64.54,2.00,-2.00
9-February-2005,27.00,27.40,26.10,27.05,27.077290959580376427,6482,46,175515.00,6050,93.34,1.30,0.05
8-February-2005,27.40,28.85,26.75,27.20,27.183329071848632063,3911,39,106314.00,3025,77.35,2.10,-0.20
7-February-2005,27.15,28.10,26.00,27.15,27.172495172709718944,9322,67,253302.00,7020,75.31,2.10,0.00
4-February-2005,26.65,26.65,25.75,26.00,26.071111111111111111,675,8,17598.00,650,96.30,0.90,-0.65
3-February-2005,25.05,26.00,25.00,25.35,25.181695827725437415,1486,11,37420.00,1358,91.39,1.00,0.30
2-February-2005,25.00,25.50,25.00,25.50,25.434782608695652173,230,2,5850.00,230,100.00,0.50,0.50
1-February-2005,25.10,26.05,25.00,26.05,25.038159371492704826,4455,50,111545.00,4165,93.49,1.05,0.95
31-January-2005,25.80,26.00,25.30,26.00,25.815688775510204081,1568,18,40479.00,1268,80.87,0.70,0.20
28-January-2005,25.00,27.30,25.00,25.50,26.164285714285714285,700,10,18315.00,500,71.43,2.30,0.50
27-January-2005,26.85,26.85,25.00,25.05,25.294244604316546762,2780,31,70318.00,2230,80.22,1.85,-1.80
25-January-2005,25.00,25.00,24.65,24.65,24.887459807073954983,311,8,7740.00,250,80.39,0.35,-0.35
24-January-2005,25.40,25.45,24.80,24.85,25.058997050147492625,678,7,16990.00,600,88.50,0.65,-0.55
20-January-2005,25.35,25.45,25.35,25.40,25.412500000000000000,400,6,10165.00,400,100.00,0.10,0.05
19-January-2005,25.50,26.25,25.25,26.20,25.775316455696202531,3160,40,81450.00,1620,51.27,1.00,0.70
18-January-2005,27.45,27.45,25.75,25.75,26.402701350675337668,1999,13,52779.00,1899,95.00,1.70,-1.70
17-January-2005,27.10,27.10,26.00,26.05,26.553776435045317220,3310,39,87893.00,2908,87.85,1.10,-1.05
14-January-2005,27.90,27.90,27.05,27.15,27.131474103585657370,502,7,13620.00,501,99.80,0.85,-0.75
13-January-2005,24.00,27.00,24.00,26.40,25.768382352941176470,2448,28,63081.00,1610,65.77,3.00,2.40
12-January-2005,27.30,27.30,25.50,25.85,26.605547850208044382,3605,42,95913.00,3370,93.48,1.80,-1.45
11-January-2005,28.70,28.70,28.00,28.00,28.229166666666666666,2400,21,67750.00,2399,99.96,0.70,-0.70
10-January-2005,30.00,30.00,28.50,28.50,29.160737812911725955,3795,39,110665.00,2511,66.17,1.50,-1.50
7-January-2005,29.65,29.65,26.10,28.15,27.893805309734513274,10283,80,286832.00,4400,42.79,3.55,-1.50
6-January-2005,26.10,27.50,26.00,26.75,26.755322988090941898,2771,25,74139.00,2650,95.63,1.50,0.65
5-January-2005,27.70,28.00,27.00,27.45,27.511058648111332007,8048,52,221409.00,6000,74.55,1.00,-0.25
4-January-2005,29.90,29.90,28.05,28.30,28.393750000000000000,7680,87,218064.00,5710,74.35,1.85,-1.60
3-January-2005,28.70,31.80,28.70,29.10,29.302966625463535228,8090,75,237061.00,7564,93.50,3.10,0.40
31-December-2004,30.00,30.00,29.00,29.25,29.368271507498026835,6335,57,186048.00,5355,84.53,1.00,-0.75
30-December-2004,28.95,30.00,28.25,29.45,29.453190145293746051,7915,70,233122.00,5875,74.23,1.75,0.50
29-December-2004,30.00,31.25,28.00,29.15,29.689282319391634980,8416,88,249865.00,5351,63.58,3.25,-0.85
28-December-2004,30.50,31.00,29.30,30.10,30.269631126831733198,19790,169,599036.00,14693,74.24,1.70,-0.40
27-December-2004,35.40,35.40,30.50,30.85,31.411096809782109037,65262,572,2049951.00,41728,63.94,4.90,-4.55
24-December-2004,24.00,29.50,24.00,29.50,27.676800114179690287,42039,414,1163505.00,17208,40.93,5.50,5.50
23-December-2004,25.35,25.50,24.50,24.60,24.972244897959183673,6125,48,152955.00,4580,74.78,1.00,-0.75
22-December-2004,24.80,25.45,24.05,24.65,24.776890916001520334,2631,29,65188.00,1560,59.29,1.40,-0.15
21-December-2004,24.70,25.20,24.00,24.00,24.298058252427184466,6180,51,150162.00,5850,94.66,1.20,-0.70
20-December-2004,25.60,25.60,24.75,24.75,25.197626752966558791,4635,30,116791.00,4000,86.30,0.85,-0.85
17-December-2004,25.20,26.50,24.10,24.35,24.999291408325952170,5645,74,141121.00,4700,83.26,2.40,-0.85
16-December-2004,24.25,25.85,24.25,25.50,25.552093023255813953,2150,24,54937.00,1875,87.21,1.60,1.25
15-December-2004,26.00,26.50,25.30,26.00,26.045976290535031048,15943,122,415251.00,11378,71.37,1.20,0.00
14-December-2004,24.80,26.00,24.65,24.90,25.131465235039937148,22911,202,575787.00,16627,72.57,1.35,0.10
13-December-2004,23.40,24.65,23.25,23.65,23.679018976011457214,5586,84,132271.00,4633,82.94,1.40,0.25
10-December-2004,23.40,23.40,22.90,22.90,23.251843317972350230,4340,32,100913.00,4100,94.47,0.50,-0.50
9-December-2004,22.65,23.40,22.65,23.10,23.273924050632911392,1975,12,45966.00,1875,94.94,0.75,0.45
8-December-2004,23.35,23.40,23.00,23.20,23.283098591549295774,4260,36,99186.00,3800,89.20,0.40,-0.15
7-December-2004,23.00,23.85,22.70,23.25,23.233741519113023332,12086,61,280803.00,9162,75.81,1.15,0.25
6-December-2004,24.00,24.00,22.65,22.75,23.186615597403979146,9399,82,217931.00,8264,87.92,1.35,-1.25
3-December-2004,24.50,24.50,23.50,23.65,23.949517684887459807,3110,31,74483.00,3010,96.78,1.00,-0.85
2-December-2004,24.75,25.00,24.10,24.25,24.661000000000000000,2000,20,49322.00,1460,73.00,0.90,-0.50
1-December-2004,24.95,24.95,23.60,24.10,23.910294117647058823,3400,26,81295.00,2550,75.00,1.35,-0.85
30-November-2004,25.10,25.40,24.00,24.45,24.580735551663747810,8565,69,210534.00,8275,96.61,1.40,-0.65
29-November-2004,25.00,26.55,25.00,25.85,25.992034912837144969,41933,124,1089924.00,38538,91.90,1.55,0.85
25-November-2004,26.40,26.40,24.55,25.05,25.493615066605420303,10885,107,277498.00,9942,91.34,1.85,-1.35
24-November-2004,24.90,26.50,24.55,25.10,25.456670061099796334,19640,182,499969.00,14102,71.80,1.95,0.20
23-November-2004,23.85,24.45,23.75,23.80,24.027892720306513409,6525,42,156782.00,5355,82.07,0.70,-0.05
22-November-2004,21.00,24.85,21.00,22.95,22.867515923566878980,6280,23,143608.00,6000,95.54,3.85,1.95
19-November-2004,23.80,24.75,22.00,23.00,23.085739282589676290,14859,149,343031.00,12303,82.80,2.75,-0.80
18-November-2004,23.50,23.95,23.20,23.50,23.509682539682539682,6300,28,148111.00,5870,93.17,0.75,0.00
17-November-2004,24.75,24.75,23.60,23.75,24.135351042410859258,15397,103,371612.00,15185,98.62,1.15,-1.00
16-November-2004,26.00,26.00,22.05,23.95,22.815917549384483252,31437,145,717264.00,22751,72.37,3.95,-2.05
12-November-2004,27.80,27.80,27.50,27.50,27.718328840970350404,742,5,20567.00,742,100.00,0.30,-0.30
11-November-2004,27.50,27.80,27.40,27.50,27.587878787878787878,1650,20,45520.00,1600,96.97,0.40,0.00
10-November-2004,25.50,27.50,25.00,27.50,27.058109166884303995,7658,32,207211.00,7113,92.88,2.50,2.00
8-November-2004,26.90,27.00,26.90,27.00,26.937743190661478599,257,2,6923.00,257,100.00,0.10,0.10
5-November-2004,24.00,27.00,24.00,26.90,26.581666666666666666,1200,10,31898.00,1100,91.67,3.00,2.90
4-November-2004,27.00,27.50,26.65,26.80,26.979166666666666666,1200,16,32375.00,1200,100.00,0.85,-0.20
1-November-2004,26.10,26.60,26.10,26.55,26.525949367088607594,1580,19,41911.00,1580,100.00,0.50,0.45
29-October-2004,27.00,27.00,26.10,26.10,26.298924731182795698,465,5,12229.00,465,100.00,0.90,-0.90
28-October-2004,26.50,26.50,25.95,25.95,26.273142857142857142,875,8,22989.00,875,100.00,0.55,-0.55
27-October-2004,26.00,26.00,25.95,25.95,25.960000000000000000,100,2,2596.00,100,100.00,0.05,-0.05
25-October-2004,25.85,25.85,25.85,25.85,25.850000000000000000,700,3,18095.00,700,100.00,0.00,0.00
20-October-2004,26.00,26.00,26.00,26.00,26.000000000000000000,1000,7,26000.00,1000,100.00,0.00,0.00
19-October-2004,26.00,26.00,24.50,26.00,25.948186528497409326,965,8,25040.00,960,99.48,1.50,0.00
18-October-2004,26.00,26.00,25.50,26.00,25.812500000000000000,240,5,6195.00,240,100.00,0.50,0.00
15-October-2004,25.50,26.50,25.50,26.25,26.163636363636363636,1100,9,28780.00,675,61.36,1.00,0.75
14-October-2004,26.10,26.20,26.00,26.00,26.090000000000000000,1000,6,26090.00,1000,100.00,0.20,-0.10
12-October-2004,24.70,25.90,24.65,25.50,25.079365079365079365,315,7,7900.00,250,79.37,1.25,0.80
11-October-2004,28.95,28.95,25.50,25.85,26.079687500000000000,640,13,16691.00,500,78.12,3.45,-3.10
8-October-2004,25.10,25.65,25.10,25.65,25.250000000000000000,4,2,101.00,2,50.00,0.55,0.55
7-October-2004,26.00,26.25,25.30,25.60,26.027200000000000000,1250,9,32534.00,1250,100.00,0.95,-0.40
6-October-2004,26.00,26.00,26.00,26.00,26.000000000000000000,725,6,18850.00,725,100.00,0.00,0.00
5-October-2004,27.00,27.00,26.20,26.20,26.771428571428571428,700,5,18740.00,650,92.86,0.80,-0.80
4-October-2004,27.05,28.00,26.10,26.40,27.196666666666666666,900,20,24477.00,480,53.33,1.90,-0.65
1-October-2004,28.10,28.10,25.80,26.10,26.634722222222222222,720,10,19177.00,540,75.00,2.30,-2.00
30-September-2004,26.40,28.00,26.40,28.00,27.118181818181818181,1100,5,29830.00,1100,100.00,1.60,1.60
29-September-2004,26.95,26.95,25.45,26.00,26.045062836624775583,11140,59,290142.00,10575,94.93,1.50,-0.95
28-September-2004,25.90,26.50,25.85,25.85,26.200616332819722650,3245,28,85021.00,3050,93.99,0.65,-0.05
27-September-2004,26.00,26.30,25.55,25.55,25.962721893491124260,1690,19,43877.00,1435,84.91,0.75,-0.45
24-September-2004,26.00,26.10,24.70,24.80,25.539411764705882352,1700,16,43417.00,1670,98.24,1.40,-1.20
22-September-2004,26.35,26.40,26.35,26.40,26.360000000000000000,50,2,1318.00,50,100.00,0.05,0.05
21-September-2004,25.15,26.15,25.10,26.15,25.370000000000000000,200,4,5074.00,175,87.50,1.05,1.00
20-September-2004,25.10,25.10,24.80,25.00,24.960053262316910785,751,9,18745.00,701,93.34,0.30,-0.10
17-September-2004,26.10,26.10,25.25,25.25,25.493895531780994336,15890,84,405098.00,6575,41.38,0.85,-0.85
16-September-2004,26.70,26.85,26.00,26.10,26.141250000000000000,4800,50,125478.00,4250,88.54,0.85,-0.60
15-September-2004,26.50,27.00,26.00,26.55,26.547185205330432417,3677,78,97614.00,3470,94.37,1.00,0.05
14-September-2004,26.10,27.00,25.50,26.00,26.032567049808429118,2610,11,67945.00,1600,61.30,1.50,-0.10
13-September-2004,25.75,25.75,25.60,25.60,25.650000000000000000,400,3,10260.00,400,100.00,0.15,-0.15
10-September-2004,26.20,26.50,26.00,26.30,26.264968152866242038,1570,11,41236.00,1570,100.00,0.50,0.10
9-September-2004,26.45,26.80,26.00,26.05,26.350551181102362204,3175,24,83663.00,2825,88.98,0.80,-0.40
8-September-2004,26.00,26.90,25.50,25.55,25.637072585482903419,5001,40,128211.00,4435,88.68,1.40,-0.45
7-September-2004,26.05,26.15,25.30,25.75,25.975088967971530249,1405,17,36495.00,1405,100.00,0.85,-0.30
6-September-2004,26.05,26.75,26.05,26.25,26.361111111111111111,540,9,14235.00,420,77.78,0.70,0.20
3-September-2004,25.50,27.00,25.50,26.75,26.397014925373134328,335,14,8843.00,335,100.00,1.50,1.25
2-September-2004,26.00,26.50,25.55,26.00,26.026415094339622641,795,17,20691.00,595,74.84,0.95,0.00
1-September-2004,25.50,26.30,25.50,25.60,25.917500000000000000,1200,14,31101.00,1000,83.33,0.80,0.10
31-August-2004,26.45,26.45,25.00,25.10,25.108910891089108910,101,5,2536.00,100,99.01,1.45,-1.35
30-August-2004,25.45,25.45,25.45,25.45,25.450000000000000000,100,1,2545.00,100,100.00,0.00,0.00
27-August-2004,24.00,24.50,24.00,24.25,24.304347826086956521,460,6,11180.00,460,100.00,0.50,0.25
26-August-2004,24.85,24.85,24.50,24.50,24.774074074074074074,810,14,20067.00,810,100.00,0.35,-0.35
25-August-2004,26.40,26.45,25.50,25.50,25.596560846560846560,756,17,19351.00,716,94.71,0.95,-0.90
24-August-2004,26.65,27.45,26.00,26.80,26.705567010309278350,4850,59,129522.00,3450,71.13,1.45,0.15
23-August-2004,26.70,26.70,25.55,26.65,26.478476190476190476,2625,51,69506.00,2185,83.24,1.15,-0.05
20-August-2004,25.45,25.45,24.35,25.45,25.217717717717717717,666,9,16795.00,566,84.98,1.10,0.00
19-August-2004,23.75,24.25,23.75,24.25,24.064640883977900552,1810,22,43557.00,1760,97.24,0.50,0.50
18-August-2004,23.05,23.10,22.25,23.10,23.005219206680584551,958,11,22039.00,750,78.29,0.85,0.05
17-August-2004,23.75,24.10,21.90,22.00,22.382949228903136371,5771,55,129172.00,4435,76.85,2.20,-1.75
16-August-2004,25.80,25.80,22.15,23.05,23.239381701712853363,7181,70,166882.00,6111,85.10,3.65,-2.75
13-August-2004,25.10,25.95,23.50,24.00,24.246748420661464139,2691,36,65248.00,2691,100.00,2.45,-1.10
12-August-2004,26.00,26.00,24.10,25.05,24.951612903225806451,1116,22,27846.00,1116,100.00,1.90,-0.95
11-August-2004,29.25,29.25,25.10,25.15,26.007539203860072376,3316,53,86241.00,2816,84.92,4.15,-4.10
10-August-2004,27.50,28.70,27.30,27.30,27.660454002389486260,4185,43,115759.00,4035,96.42,1.40,-0.20
9-August-2004,30.35,30.35,30.30,30.30,30.322727272727272727,2200,21,66710.00,2200,100.00,0.05,-0.05
6-August-2004,31.85,31.85,31.85,31.85,31.849887640449438202,2225,11,70866.00,2225,100.00,0.00,0.00
5-August-2004,33.55,34.50,33.50,33.50,34.135000000000000000,200,4,6827.00,200,100.00,1.00,-0.05
4-August-2004,35.25,35.25,35.25,35.25,35.240000000000000000,50,1,1762.00,50,100.00,0.00,0.00
3-August-2004,37.10,37.10,37.10,37.10,37.100000000000000000,350,3,12985.00,350,100.00,0.00,0.00
2-August-2004,38.00,39.50,37.95,39.00,38.146932952924393723,701,5,26741.00,701,100.00,1.55,1.00
30-July-2004,40.00,42.00,39.35,39.90,39.900784313725490196,2550,10,101747.00,2550,100.00,2.65,-0.10
29-July-2004,41.40,41.40,41.40,41.40,41.400000000000000000,1300,13,53820.00,1300,100.00,0.00,0.00
28-July-2004,45.75,45.75,43.55,43.55,44.561891891891891891,11100,38,494637.00,10850,97.75,2.20,-2.20
27-July-2004,49.50,49.50,45.75,45.80,46.626479714975290196,17402,45,811394.00,12400,71.26,3.75,-3.70
26-July-2004,47.00,48.90,47.00,48.15,47.381951975213013168,12910,77,611701.00,4905,37.99,1.90,1.15
23-July-2004,47.50,49.50,45.25,46.70,46.584561403508771929,2850,41,132766.00,2266,79.51,4.25,-0.80
22-July-2004,47.00,47.70,43.65,47.55,46.365724580565251660,8881,66,411774.00,4620,52.02,4.05,0.55
21-July-2004,42.60,46.20,42.60,43.40,44.445407925407925407,10725,32,476677.00,1925,17.95,3.60,0.80
20-July-2004,44.75,44.75,40.85,42.00,42.629340147301969036,6653,44,283613.00,600,9.02,3.90,-2.75
19-July-2004,40.00,40.70,40.00,40.70,40.259090909090909090,1100,7,44285.00,1050,95.45,0.70,0.70
15-July-2004,37.50,37.50,37.00,37.00,37.454545454545454545,220,2,8240.00,220,100.00,0.50,-0.50
14-July-2004,38.40,38.40,38.00,38.00,38.133333333333333333,300,3,11440.00,300,100.00,0.40,-0.40
13-July-2004,34.90,36.00,34.90,36.00,35.376793248945147679,2370,25,83843.00,2345,98.95,1.10,1.10
12-July-2004,34.05,34.90,34.05,34.90,34.103125000000000000,640,5,21826.00,640,100.00,0.85,0.85
9-July-2004,34.00,34.00,34.00,34.00,34.000000000000000000,300,2,10200.00,300,100.00,0.00,0.00
7-July-2004,34.05,34.05,34.05,34.05,34.050000000000000000,200,1,6810.00,200,100.00,0.00,0.00
6-July-2004,34.05,34.05,34.05,34.05,34.050000000000000000,500,5,17025.00,500,100.00,0.00,0.00
1-July-2004,34.00,34.00,34.00,34.00,34.000000000000000000,100,1,3400.00,100,100.00,0.00,0.00
28-June-2004,35.00,35.00,35.00,35.00,35.000000000000000000,110,1,3850.00,110,100.00,0.00,0.00
22-June-2004,34.00,34.00,34.00,34.00,34.000000000000000000,800,2,27200.00,800,100.00,0.00,0.00
21-June-2004,34.00,34.00,34.00,34.00,34.000000000000000000,100,1,3400.00,100,100.00,0.00,0.00
18-June-2004,34.90,35.00,34.90,35.00,34.965000000000000000,1000,14,34965.00,1000,100.00,0.10,0.10
17-June-2004,34.00,34.15,34.00,34.15,34.028800000000000000,625,11,21268.00,625,100.00,0.15,0.15
16-June-2004,33.95,33.95,33.95,33.95,33.950000000000000000,100,1,3395.00,100,100.00,0.00,0.00
14-June-2004,30.60,33.95,30.60,33.95,32.344761904761904761,1050,5,33962.00,1050,100.00,3.35,3.35
11-June-2004,33.90,33.90,33.90,33.90,33.896000000000000000,125,2,4237.00,,,0.00,0.00
9-June-2004,34.00,34.00,34.00,34.00,34.000000000000000000,595,3,20230.00,,,0.00,0.00
8-June-2004,34.10,34.10,34.10,34.10,34.097297297297297297,185,1,6308.00,,,0.00,0.00
7-June-2004,34.25,34.25,34.25,34.25,34.249411764705882352,850,3,29112.00,,,0.00,0.00
4-June-2004,34.25,34.50,31.40,34.50,34.202582368655387355,2246,19,76819.00,,,3.10,0.25
3-June-2004,34.50,34.50,34.50,34.50,34.500000000000000000,540,6,18630.00,,,0.00,0.00
2-June-2004,35.90,36.00,34.00,34.50,34.679548415110725141,6909,28,239601.00,,,2.00,-1.40
1-June-2004,34.00,34.25,34.00,34.05,34.090109890109890109,455,7,15511.00,,,0.25,0.05
31-May-2004,35.80,35.80,33.05,33.20,33.214876033057851239,121,4,4019.00,,,2.75,-2.60
28-May-2004,34.05,34.05,34.00,34.00,34.037481259370314842,667,7,22703.00,,,0.05,-0.05
27-May-2004,33.00,35.00,33.00,34.45,33.551724137931034482,580,8,19460.00,,,2.00,1.45
26-May-2004,34.00,34.10,33.00,34.00,34.001538461538461538,650,11,22101.00,,,1.10,0.00
25-May-2004,34.00,34.30,32.30,32.55,32.911836734693877551,1225,13,40317.00,,,2.00,-1.45
24-May-2004,34.00,34.10,33.10,34.05,34.017964071856287425,1670,17,56810.00,,,1.00,0.05
21-May-2004,32.05,32.05,31.00,31.00,31.506666666666666666,3000,12,94520.00,,,1.05,-1.05
20-May-2004,33.05,33.05,33.05,33.05,33.040000000000000000,50,1,1652.00,,,0.00,0.00
19-May-2004,34.00,34.25,33.50,33.50,34.083941605839416058,548,4,18678.00,,,0.75,-0.50
